coreproject,pmid,title,authors,publication_date,citation_count,relative_citation_ratio,reason
U10CA031946,10570422,Edatrexate (10-ethyl-deaza-aminopterin) (NSC #626715) with or without leucovorin rescue for malignant mesothelioma. Sequential phase II trials by the cancer and leukemia group B.,H L Kindler;C P Belani;J E Herndon;N J Vogelzang;Y Suzuki;M R Green,1999-11-15,52.0,1.57,Published before 2000
P50CA070907,10571509,Telomerase RNA expression during progression of gastric cancer.,A Rathi;K Hur;A F Gazdar;J S Bae;J J Jang;D Y Kim,1999-11-01,14.0,0.27,Published before 2000
P50CA070907,10574677,DNA mismatch binding in human lung tumor cell lines.,S Zienolddiny;D Ryberg;A F Gazdar;A Haugen,1999-10-01,6.0,0.13,Published before 2000
P50CA062924,10581018,Analysis of human transcriptomes.,V E Velculescu;S L Madden;L Zhang;A E Lash;J Yu;C Rago;A Lal;C J Wang;G A Beaudry;K M Ciriello;B P Cook;M R Dufault;A T Ferguson;Y Gao;T C He;H Hermeking;S K Hiraldo;P M Hwang;M A Lopez;H F Luderer;B Mathews;J M Petroziello;K Polyak;L Zawel;K W Kinzler,1999-12-01,603.0,10.86,Published before 2000
P50CA062924,10588737,Identification and classification of p53-regulated genes.,J Yu;L Zhang;P M Hwang;C Rago;K W Kinzler;B Vogelstein,1999-12-07,403.0,7.13,Published before 2000
P50CA058223,10593938,Poor binding of a HER-2/neu epitope (GP2) to HLA-A2.1 is due to a lack of interactions with the center of the peptide.,J J Kuhns;M A Batalia;S Yan;E J Collins,1999-12-17,61.0,1.12,Published before 2000
P50CA070907,10595998,Molecular pathogenesis of lung cancer.,K M Fong;Y Sekido;J D Minna,1999-12-01,92.0,1.91,Published before 2000
U10CA031946,10604268,"A phase II study of docetaxel (Taxotere), estramustine, and low-dose hydrocortisone in men with hormone-refractory prostate cancer: preliminary results of cancer and leukemia group B Trial 9780.",D Savarese;M E Taplin;S Halabi;V Hars;W Kreis;N Vogelzang,1999-10-01,52.0,1.38,Published before 2000
P50CA092629,10604719,Early castration reduces prostatic carcinogenesis in transgenic mice.,M H Eng;L G Charles;B D Ross;C E Chrisp;K J Pienta;N M Greenberg;C X Hsu;M G Sanda,1999-12-01,53.0,1.18,Published before 2000
U01CA062491,10606355,Whole body hyperthermia induction of soluble tumor necrosis factor receptors: implications for rheumatoid diseases.,H I Robins;E Grosen;D M Katschinski;W Longo;C L Tiggelaar;M Kutz;J Winawer;F Graziano,1999-12-01,3.0,0.11,Published before 2000
P50CA092629,10611340,Elimination of residual metastatic prostate cancer after surgery and adjunctive cytotoxic T lymphocyte-associated antigen 4 (CTLA-4) blockade immunotherapy.,E D Kwon;B A Foster;A A Hurwitz;C Madias;J P Allison;N M Greenberg;M B Burg,1999-12-21,177.0,3.01,Published before 2000
P50CA070907,10618635,Presence of simian virus 40 sequences in malignant mesotheliomas and mesothelial cell proliferations.,N Shivapurkar;T Wiethege;I I Wistuba;E Salomon;S Milchgrub;K M Muller;A Churg;H Pass;A F Gazdar,1999-12-01,60.0,1.37,Published before 2000
P50CA058223,10619354,Single nucleotide polymorphisms (SNPs) in the estrogen receptor gene and breast cancer susceptibility.,E L Schubert;M K Lee;B Newman;M C King,1999-11-01,39.0,0.92,Published before 2000
P50CA062924,10627132,Novel germline p16(INK4) allele (Asp145Cys) in a family with multiple pancreatic carcinomas. Mutations in brief no. 148. Online.,C A Moskaluk;H Hruban;A Lietman;T Smyrk;L Fusaro;R Fusaro;J Lynch;C J Yeo;C E Jackson;H T Lynch;S E Kern,1998-01-01,34.0,0.63,Published before 2000
U10CA031946,10632323,Phase I clinical study of fish oil fatty acid capsules for patients with cancer cachexia: cancer and leukemia group B study 9473.,C P Burns;S Halabi;G H Clamon;V Hars;B A Wagner;R J Hohl;E Lester;J J Kirshner;V Vinciguerra;E Paskett,1999-12-01,72.0,1.99,Published before 2000
P50CA070907,10632362,Factors limiting adenovirus-mediated gene transfer into human lung and pancreatic cancer cell lines.,A S Pearson;P E Koch;N Atkinson;M Xiong;R W Finberg;J A Roth;B Fang,1999-12-01,79.0,1.65,Published before 2000
P50CA062924,10654919,Aflatoxin and liver cancer.,P E Jackson;J D Groopman,1999-12-01,57.0,1.6,Published before 2000
P50CA070907,10870595,Pathogenesis of non-AIDS-defining cancers: a review.,I I Wistuba;C Behrens;A F Gazdar,1999-07-01,19.0,0.47,Published before 2000
R21CA088364,20011619,Dielectrophoretic Separation of Cancer Cells from Blood.,Peter R C Gascoyne;Xiao-Bo Wang;Ying Huang;Frederick F Becker,1997-01-01,202.0,5.38,Published before 2000
R21CA132815,22962540,DNA Supercoiling and Repair in Peripheral Lymphocytes as a Measure of Acute Radiation Response After Radiotherapy.,Michael Rosemann;Brigitte Schulze;Helmut Abel,1994-01-01,0.0,0.0,Published before 2000
